{'name': 'AKROUSDT', 'frame': '1h', 'number': 96, 'time': '2021-07-29 03:00:00', 'open': '0.02003', 'close': '0.01980', 'high': '0.02008', 'low': '0.01973', 'ma21': 0.01982619047619048, 'ma50': 0.019723000000000004, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1h', 'number': 100, 'time': '2021-07-29 07:00:00', 'open': '0.01992', 'close': '0.01962', 'high': '0.02006', 'low': '0.01961', 'ma21': 0.019822380952380952, 'ma50': 0.019696, 'status': 'Down MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '1h', 'number': 112, 'time': '2021-07-29 19:00:00', 'open': '0.02013', 'close': '0.02005', 'high': '0.02014', 'low': '0.01992', 'ma21': 0.020077619047619046, 'ma50': 0.019919199999999998, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1h', 'number': 129, 'time': '2021-07-30 12:00:00', 'open': '0.02052', 'close': '0.02040', 'high': '0.02054', 'low': '0.02035', 'ma21': 0.020425714285714287, 'ma50': 0.020147199999999997, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1h', 'number': 132, 'time': '2021-07-30 15:00:00', 'open': '0.02133', 'close': '0.02028', 'high': '0.02134', 'low': '0.02011', 'ma21': 0.02048285714285715, 'ma50': 0.0202228, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1h', 'number': 135, 'time': '2021-07-30 18:00:00', 'open': '0.02079', 'close': '0.02042', 'high': '0.02082', 'low': '0.02016', 'ma21': 0.02051952380952381, 'ma50': 0.020255399999999993, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1h', 'number': 164, 'time': '2021-07-31 23:00:00', 'open': '0.02164', 'close': '0.02136', 'high': '0.02165', 'low': '0.02131', 'ma21': 0.02143809523809524, 'ma50': 0.020884399999999997, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '1h', 'number': 193, 'time': '2021-08-02 04:00:00', 'open': '0.02287', 'close': '0.02268', 'high': '0.02288', 'low': '0.02260', 'ma21': 0.02269904761904762, 'ma50': 0.021967200000000006, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 35, 'time': '2021-07-05 23:00:00', 'open': '0.01712', 'close': '0.01744', 'high': '0.01773', 'low': '0.01674', 'ma21': 0.01733761904761905, 'ma50': 0.0, 'status': 'Up MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 37, 'time': '2021-07-06 07:00:00', 'open': '0.01710', 'close': '0.01793', 'high': '0.01794', 'low': '0.01706', 'ma21': 0.01747571428571429, 'ma50': 0.0, 'status': 'Up MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 53, 'time': '2021-07-08 23:00:00', 'open': '0.01792', 'close': '0.01832', 'high': '0.01842', 'low': '0.01770', 'ma21': 0.018293333333333335, 'ma50': 0.017593, 'status': 'Up MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 54, 'time': '2021-07-09 03:00:00', 'open': '0.01835', 'close': '0.01850', 'high': '0.01853', 'low': '0.01751', 'ma21': 0.018373333333333335, 'ma50': 0.017637, 'status': 'Up MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 56, 'time': '2021-07-09 11:00:00', 'open': '0.01824', 'close': '0.01894', 'high': '0.01915', 'low': '0.01812', 'ma21': 0.018497619047619047, 'ma50': 0.0176882, 'status': 'Up MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 128, 'time': '2021-07-21 11:00:00', 'open': '0.01566', 'close': '0.01660', 'high': '0.01674', 'low': '0.01565', 'ma21': 0.016447142857142858, 'ma50': 0.018371600000000002, 'status': 'Up MA21 __ < MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 176, 'time': '2021-07-29 11:00:00', 'open': '0.01999', 'close': '0.02067', 'high': '0.02081', 'low': '0.01991', 'ma21': 0.020246666666666663, 'ma50': 0.019087799999999995, 'status': 'Up MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 178, 'time': '2021-07-29 19:00:00', 'open': '0.02013', 'close': '0.02030', 'high': '0.02039', 'low': '0.01992', 'ma21': 0.02017285714285714, 'ma50': 0.019251399999999995, 'status': 'Up MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 199, 'time': '2021-08-02 07:00:00', 'open': '0.02149', 'close': '0.02171', 'high': '0.02175', 'low': '0.02101', 'ma21': 0.02152047619047619, 'ma50': 0.020792199999999993, 'status': 'Up MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 33, 'time': '2021-07-05 15:00:00', 'open': '0.01763', 'close': '0.01682', 'high': '0.01789', 'low': '0.01670', 'ma21': 0.017237142857142857, 'ma50': 0.0, 'status': 'Down MA21 __ > MA50'}
{'name': 'AKROUSDT', 'frame': '4h', 'number': 36, 'time': '2021-07-06 03:00:00', 'open': '0.01744', 'close': '0.01709', 'high': '0.01749', 'low': '0.01704', 'ma21': 0.017399523809523813, 'ma50': 0.0, 'status': 'Down MA21 __ > MA50'}
